borrower_id,date,amount,txn_type,channel
2663,2024-11-16,3546.26,debit,UPI
1238,2024-03-20,4555.41,debit,Cash
3141,2025-09-15,6116.21,debit,UPI
128,2025-04-27,8055.09,credit,UPI
3639,2023-10-23,6738.92,credit,Bank Transfer
3795,2024-12-28,4764.21,debit,Bank Transfer
4234,2025-04-25,4931.6,debit,Bank Transfer
1463,2025-02-11,2645.87,debit,Wallet
786,2025-04-21,6273.46,debit,Bank Transfer
1851,2025-01-16,4835.9,credit,Wallet
2495,2024-03-03,3139.19,debit,UPI
2745,2023-10-24,6556.47,debit,UPI
1684,2025-07-26,7838.51,credit,UPI
2002,2024-09-19,4643.32,credit,Cash
550,2025-07-19,3875.04,credit,UPI
3019,2025-04-07,3843.6,debit,UPI
4950,2024-12-26,5803.29,credit,Wallet
1285,2024-10-21,2615.23,credit,Wallet
3507,2024-06-28,5151.05,debit,Cash
162,2025-08-25,4187.97,debit,Wallet
3263,2024-07-05,6010.92,debit,Wallet
4376,2025-05-22,6163.7,debit,Cash
1691,2025-03-16,2754.6,debit,Wallet
3145,2025-10-16,6335.45,debit,Bank Transfer
1753,2024-02-02,5915.54,debit,Bank Transfer
2810,2025-08-07,4618.82,debit,Cash
4309,2024-11-08,4139.0,debit,UPI
2728,2025-06-12,4150.5,debit,Bank Transfer
4905,2024-05-26,4657.68,debit,Wallet
4115,2024-11-17,3137.37,debit,Wallet
1034,2025-05-30,3631.3,debit,Wallet
2217,2025-03-23,5408.68,credit,Cash
1406,2025-08-20,3856.88,debit,UPI
3578,2024-01-28,6756.35,debit,Wallet
2960,2024-06-12,4737.42,credit,Cash
2885,2024-08-08,4050.22,credit,UPI
1046,2024-12-16,5663.03,credit,Wallet
779,2024-11-25,4188.14,credit,Bank Transfer
211,2024-10-26,3440.57,debit,Bank Transfer
2628,2024-03-06,4324.11,credit,Wallet
2197,2025-09-23,915.21,debit,Wallet
465,2024-02-08,1058.38,debit,Bank Transfer
4637,2023-12-31,3159.37,credit,Wallet
3915,2023-11-08,2612.65,debit,UPI
2386,2024-12-28,6300.19,debit,Wallet
2995,2024-09-01,7519.69,debit,Wallet
1110,2023-12-19,5649.59,credit,Cash
2360,2024-02-19,1206.59,debit,Bank Transfer
3910,2025-03-10,2180.46,credit,Bank Transfer
1889,2024-11-21,5700.33,credit,Bank Transfer
3685,2025-03-01,4656.63,credit,Wallet
2714,2025-08-09,1286.83,credit,Bank Transfer
2194,2025-08-29,3285.35,debit,Cash
2419,2025-09-11,2850.39,credit,Cash
4229,2024-07-12,7914.04,debit,Wallet
2268,2024-06-13,6410.55,debit,Cash
3194,2024-12-28,4425.02,credit,Wallet
515,2025-06-30,5457.48,credit,Wallet
3166,2024-06-27,5291.59,debit,Cash
4716,2024-05-07,5158.37,debit,Wallet
1323,2024-02-17,8653.28,credit,Cash
4316,2025-06-12,7817.56,debit,UPI
2840,2024-11-04,8049.8,credit,UPI
2959,2024-07-11,5661.58,debit,Cash
4029,2024-01-06,4324.37,debit,Wallet
2700,2024-08-13,2518.67,debit,Bank Transfer
3397,2024-01-16,3009.38,debit,Bank Transfer
1802,2025-08-18,7028.2,debit,Cash
4753,2023-12-15,2451.48,credit,Cash
788,2025-09-27,4640.99,credit,Bank Transfer
2182,2024-07-13,2229.6,debit,UPI
4136,2024-12-25,4805.34,debit,Bank Transfer
4869,2024-09-20,2877.26,credit,Bank Transfer
4488,2024-12-06,6327.98,credit,Wallet
2510,2025-03-22,4512.12,debit,Wallet
2391,2024-03-01,3382.08,debit,Wallet
1136,2025-08-16,3087.34,credit,UPI
4413,2025-04-18,5267.6,credit,Cash
1923,2025-05-16,5101.42,debit,Wallet
1297,2024-01-02,3895.5,debit,UPI
2663,2024-02-01,4363.66,credit,Cash
1499,2024-02-13,4014.31,credit,Bank Transfer
131,2025-03-06,642.22,credit,Wallet
3467,2024-02-15,4922.08,credit,Cash
4498,2025-01-09,1888.38,credit,Bank Transfer
311,2024-11-14,3225.21,debit,Bank Transfer
2446,2025-04-13,5641.7,debit,Cash
1195,2024-07-18,4520.8,debit,Bank Transfer
861,2024-01-10,8056.05,credit,Wallet
475,2024-06-29,3405.43,credit,Wallet
596,2024-06-10,4177.62,debit,UPI
4854,2024-05-07,5324.51,credit,Cash
4766,2025-03-06,4925.69,credit,Bank Transfer
2815,2024-08-10,7095.31,debit,Wallet
2742,2023-10-23,6280.23,credit,Bank Transfer
4620,2024-06-29,7776.39,credit,UPI
1743,2024-07-23,1768.53,debit,Cash
2899,2025-01-14,6572.53,credit,Wallet
3506,2024-03-07,3037.29,credit,Bank Transfer
2535,2025-04-03,5889.21,debit,UPI
3332,2024-07-19,4512.38,credit,Bank Transfer
1477,2025-09-20,3622.59,debit,Bank Transfer
3661,2023-12-04,7347.95,credit,Bank Transfer
530,2025-09-02,1645.15,credit,Cash
1995,2025-04-19,8625.79,debit,Wallet
2712,2025-02-09,6262.33,credit,Bank Transfer
4474,2025-04-05,5338.19,credit,Cash
3624,2024-06-21,4702.82,credit,UPI
2995,2025-09-25,4258.79,debit,UPI
4229,2024-10-05,5936.99,debit,UPI
4769,2025-09-21,2212.5,credit,Bank Transfer
4841,2024-12-25,1146.35,credit,UPI
3839,2024-12-16,5171.41,credit,UPI
3502,2024-02-20,3508.21,credit,UPI
2333,2023-11-23,3167.94,credit,Cash
2889,2024-01-20,1848.78,credit,Bank Transfer
3300,2025-07-28,7408.45,credit,Bank Transfer
645,2025-02-06,8641.23,credit,Wallet
658,2024-07-19,4896.55,debit,UPI
4669,2024-10-05,4688.69,credit,Bank Transfer
4670,2024-02-24,5846.29,credit,Cash
1098,2024-08-14,5726.78,debit,Bank Transfer
3857,2024-12-04,3959.57,debit,Wallet
2394,2024-10-30,7425.93,credit,UPI
3124,2023-11-07,7264.71,credit,Bank Transfer
4004,2023-12-04,6485.82,debit,Bank Transfer
2913,2025-08-09,8556.24,debit,UPI
2300,2025-10-09,6548.57,debit,Cash
3880,2025-03-16,3687.59,debit,Cash
4197,2024-08-18,5158.13,debit,UPI
832,2024-09-20,6879.87,debit,Bank Transfer
1079,2025-08-24,2896.91,credit,Wallet
792,2024-09-28,4454.43,debit,Bank Transfer
4692,2024-11-25,1833.65,credit,Cash
1170,2024-03-23,9023.08,debit,Wallet
4869,2024-09-26,5814.47,credit,Bank Transfer
965,2024-10-10,6192.69,debit,UPI
4520,2024-03-22,1982.98,debit,Bank Transfer
563,2025-09-27,7224.02,debit,Cash
3271,2025-05-12,5622.1,credit,Bank Transfer
4123,2025-05-22,1403.21,credit,Bank Transfer
4124,2025-01-22,5913.54,debit,Wallet
71,2024-10-04,3044.35,credit,Wallet
4502,2025-02-15,5113.06,credit,Bank Transfer
465,2023-12-21,6505.53,debit,UPI
4496,2025-07-18,5389.83,debit,Cash
1405,2025-08-12,1311.74,debit,Bank Transfer
3631,2024-02-01,5529.03,credit,Wallet
1441,2024-12-19,6704.47,credit,Bank Transfer
2543,2023-12-24,4599.29,debit,Bank Transfer
3417,2024-10-09,6031.51,debit,UPI
4742,2025-01-18,6065.17,debit,Wallet
2729,2025-05-11,957.54,debit,UPI
4709,2024-04-14,7500.7,debit,Bank Transfer
2749,2024-07-18,3880.72,credit,Bank Transfer
4644,2024-02-25,3551.03,credit,UPI
4044,2025-05-01,3610.13,credit,Wallet
1180,2024-02-12,7460.92,debit,UPI
2184,2024-11-15,7947.38,credit,Wallet
248,2024-08-05,5944.78,debit,Bank Transfer
3405,2023-11-14,4037.86,credit,Bank Transfer
2366,2023-12-31,10818.24,credit,Wallet
1187,2024-01-07,4964.15,credit,Cash
1805,2024-02-05,3694.84,debit,Cash
2783,2024-05-24,7049.34,credit,Bank Transfer
635,2025-10-07,4757.78,debit,Wallet
1009,2024-08-08,9181.01,debit,UPI
2071,2024-05-12,3307.32,debit,Bank Transfer
2185,2024-05-03,4638.43,debit,Bank Transfer
4681,2025-02-01,8065.62,debit,Bank Transfer
3460,2025-01-12,5976.27,credit,Bank Transfer
3162,2024-08-11,4407.37,credit,Bank Transfer
3988,2024-11-01,3154.86,credit,Wallet
3191,2024-02-09,2728.08,credit,Cash
3928,2024-11-19,2410.54,credit,Cash
4592,2024-04-11,6943.59,credit,UPI
3983,2024-03-09,6571.24,debit,Bank Transfer
2827,2023-12-16,6042.14,credit,Wallet
3332,2025-09-30,2789.95,debit,UPI
2259,2024-04-25,4417.88,debit,Wallet
4787,2024-11-15,5652.26,debit,Cash
2085,2024-05-25,7521.38,credit,Cash
188,2024-10-20,5722.03,debit,Bank Transfer
2400,2025-03-27,5263.82,credit,Bank Transfer
4883,2024-01-08,3143.45,debit,UPI
1262,2024-01-30,6803.35,credit,Cash
3328,2023-10-27,4443.33,credit,UPI
270,2024-03-18,2180.51,credit,UPI
1198,2025-10-08,3230.91,debit,Bank Transfer
2623,2024-09-21,6367.09,debit,Bank Transfer
3685,2025-09-29,6432.1,debit,Wallet
1921,2025-02-24,362.09,credit,Wallet
1733,2025-09-27,4816.93,credit,UPI
3076,2024-11-03,2414.86,credit,Wallet
4974,2025-05-20,5791.55,credit,Wallet
1078,2023-12-19,6176.96,credit,UPI
4625,2025-10-03,2852.0,debit,Cash
3693,2024-09-26,5019.76,debit,UPI
2592,2024-10-09,6672.2,credit,Wallet
843,2024-10-28,7047.29,debit,Bank Transfer
2655,2025-04-08,3309.28,credit,UPI
575,2025-05-13,7157.93,credit,UPI
3460,2025-01-16,5515.85,debit,UPI
816,2024-10-08,4013.05,debit,Wallet
4943,2024-10-27,4818.89,debit,Wallet
2840,2024-03-18,6600.43,credit,Bank Transfer
1848,2024-05-13,6566.19,credit,Cash
3208,2025-01-10,6815.06,debit,Bank Transfer
281,2024-11-08,3654.96,debit,Cash
3668,2024-07-23,5448.46,credit,Wallet
3831,2024-05-20,4520.35,credit,Cash
983,2024-02-07,5424.05,debit,UPI
4941,2024-07-12,3986.07,debit,Wallet
3883,2025-10-15,8174.82,credit,Bank Transfer
2004,2025-04-02,4963.81,credit,UPI
3469,2024-06-04,4721.93,credit,Wallet
2931,2025-03-26,5888.4,debit,UPI
2360,2025-07-05,7218.06,debit,Bank Transfer
339,2024-07-13,5090.36,debit,Wallet
301,2024-07-29,4375.37,debit,Wallet
333,2025-06-29,6780.34,credit,Cash
509,2025-10-08,8483.19,credit,Bank Transfer
1402,2025-04-21,7841.66,credit,UPI
3529,2024-03-04,3032.02,debit,Wallet
2060,2024-10-30,6545.81,debit,Bank Transfer
3362,2024-12-15,4859.79,debit,Wallet
4124,2024-01-27,7547.51,credit,Bank Transfer
4796,2024-01-04,8666.73,credit,Cash
1766,2025-08-08,252.98,debit,Bank Transfer
952,2024-12-18,5027.07,credit,UPI
3646,2025-07-12,4086.84,debit,Wallet
821,2025-03-15,3578.41,debit,UPI
2925,2025-06-04,3153.87,debit,Cash
851,2023-11-05,4106.24,credit,Bank Transfer
703,2024-11-17,4421.13,credit,Wallet
4836,2025-09-17,4298.58,credit,Bank Transfer
3614,2024-01-01,955.94,debit,UPI
2233,2025-06-03,5256.09,debit,UPI
1607,2024-02-28,7110.67,debit,Cash
4168,2024-01-28,3884.33,credit,UPI
2984,2024-11-04,1716.45,credit,UPI
1192,2023-11-12,5190.63,debit,Bank Transfer
2,2024-04-21,7121.4,debit,Wallet
3970,2023-12-19,5313.98,credit,Cash
1563,2025-08-02,3545.82,debit,UPI
4131,2025-01-09,2901.54,credit,UPI
3916,2024-10-17,6412.0,debit,Bank Transfer
145,2023-11-20,4536.07,debit,Cash
3361,2024-07-29,3961.77,debit,Bank Transfer
351,2023-12-20,3785.55,credit,UPI
2375,2023-12-20,5439.91,credit,Cash
1426,2024-02-10,5233.88,credit,Cash
4452,2024-07-10,5108.62,debit,Cash
1568,2025-06-22,3070.31,debit,Wallet
591,2025-03-20,2949.3,credit,Bank Transfer
911,2024-11-22,3698.62,debit,Bank Transfer
1074,2024-07-25,5580.22,debit,Wallet
406,2024-01-08,6099.03,debit,UPI
829,2024-10-09,7933.2,debit,Wallet
2552,2025-06-29,3326.63,debit,Wallet
1248,2023-11-15,6451.11,credit,Cash
124,2024-10-21,1560.47,debit,Bank Transfer
1087,2025-08-24,5700.34,debit,Bank Transfer
326,2024-10-22,1975.18,credit,Bank Transfer
4227,2024-03-07,2549.13,credit,Wallet
3583,2024-02-22,6505.97,debit,Bank Transfer
2561,2024-12-19,5305.75,credit,Bank Transfer
3461,2023-12-15,4365.99,debit,Bank Transfer
1670,2025-06-25,2212.0,debit,Cash
4184,2025-06-17,5738.22,debit,Bank Transfer
3943,2025-05-08,5173.11,debit,UPI
693,2025-07-23,6446.83,credit,Wallet
2957,2024-02-25,1526.74,credit,UPI
3221,2025-01-29,6240.23,credit,Wallet
1098,2024-09-18,3915.56,credit,Wallet
3887,2024-11-18,5582.23,credit,Cash
2211,2024-05-27,4874.57,debit,Wallet
3980,2024-07-12,3297.48,credit,UPI
3642,2025-09-19,4176.2,credit,Wallet
3002,2024-01-28,3245.88,debit,Bank Transfer
2132,2024-04-06,3949.53,credit,Cash
4749,2025-04-26,3181.83,credit,Wallet
3403,2024-12-31,5803.15,credit,UPI
4908,2025-09-21,3280.24,credit,UPI
2089,2024-11-03,6115.54,credit,Cash
3997,2024-07-03,11531.52,debit,Cash
2885,2025-01-14,4486.2,credit,Cash
4830,2024-12-17,1835.95,debit,Cash
3583,2024-11-11,9208.07,credit,UPI
365,2025-04-06,5698.0,credit,Bank Transfer
733,2025-04-05,4739.69,debit,UPI
3994,2025-08-24,4251.03,debit,UPI
2471,2024-02-25,2897.65,credit,UPI
3637,2023-11-29,4322.87,debit,Bank Transfer
892,2024-07-04,3440.2,credit,Cash
4681,2025-05-20,3458.64,debit,Bank Transfer
4034,2024-05-01,6171.78,debit,Cash
4675,2025-09-03,6942.56,credit,Wallet
2503,2025-05-22,4548.5,debit,Wallet
3127,2025-08-11,6004.03,credit,Cash
2503,2023-10-28,9191.19,debit,Bank Transfer
2876,2024-03-03,3318.68,credit,Wallet
1581,2023-12-26,1732.34,credit,Wallet
2532,2025-05-19,6665.58,credit,UPI
4691,2025-06-14,3532.45,debit,UPI
1396,2024-10-05,3945.23,credit,Wallet
3879,2025-03-27,5246.08,credit,Wallet
3289,2024-04-08,7478.27,debit,UPI
600,2024-06-27,5262.06,debit,Wallet
479,2025-04-14,761.0,debit,UPI
838,2024-11-15,5716.47,credit,Cash
2018,2024-09-13,5463.1,debit,Cash
4309,2025-01-17,3279.53,debit,Bank Transfer
1684,2024-06-26,1595.47,credit,Wallet
1654,2024-01-22,4235.54,credit,Wallet
3565,2025-07-28,393.84,credit,UPI
3152,2025-04-07,1426.51,credit,Bank Transfer
268,2025-03-27,2298.01,credit,Wallet
3418,2024-06-29,2494.78,credit,Wallet
3231,2024-03-13,6758.33,debit,UPI
3332,2024-08-19,4698.38,debit,Wallet
4746,2024-12-19,5697.09,credit,Wallet
2376,2024-10-29,5416.19,debit,Cash
2089,2024-11-02,1922.64,credit,UPI
3271,2025-07-30,3872.67,debit,Cash
48,2024-11-22,4543.54,credit,Bank Transfer
3984,2025-02-20,4734.03,credit,Wallet
590,2025-07-06,5958.04,credit,Bank Transfer
1354,2025-06-23,6850.15,debit,Bank Transfer
2384,2025-03-09,5739.64,debit,UPI
1521,2025-07-06,8523.33,credit,Wallet
2688,2023-10-30,5877.04,debit,Cash
4224,2024-09-08,3931.11,credit,UPI
1675,2025-06-17,7568.15,credit,Bank Transfer
2960,2023-11-15,2560.87,debit,Cash
4956,2025-10-01,6068.22,credit,Cash
3433,2025-01-17,4699.71,credit,Cash
4597,2024-08-19,3283.67,credit,Bank Transfer
1919,2024-03-28,5418.58,credit,Cash
384,2023-12-29,4429.04,debit,Cash
4049,2025-04-11,1308.51,debit,Cash
3037,2025-01-21,5368.4,credit,Cash
77,2024-09-27,2935.63,credit,Cash
3302,2025-03-13,5244.97,debit,Cash
954,2024-10-15,4745.69,debit,Cash
3508,2024-07-22,5861.06,debit,UPI
3439,2024-05-08,455.16,debit,Wallet
628,2025-01-13,3018.2,debit,UPI
1898,2025-02-13,5214.89,credit,Bank Transfer
4394,2024-02-01,10765.99,credit,Bank Transfer
3278,2024-12-12,5277.65,credit,UPI
3806,2024-03-09,4119.93,debit,Bank Transfer
116,2023-11-11,6746.26,debit,Bank Transfer
2228,2025-08-22,3821.85,credit,Wallet
3946,2025-06-12,5865.19,debit,Cash
861,2024-02-13,5103.99,debit,UPI
29,2024-03-05,7144.0,debit,UPI
1872,2024-11-22,6323.24,debit,Bank Transfer
2328,2024-04-13,4041.67,credit,UPI
4055,2025-05-05,1995.88,credit,Wallet
2641,2023-11-15,2861.6,credit,Cash
3500,2024-12-10,5592.8,credit,UPI
2868,2025-08-26,4896.43,credit,Cash
3390,2024-11-16,5054.57,debit,Wallet
228,2024-08-19,5508.31,credit,Bank Transfer
4296,2024-05-23,3362.3,debit,Wallet
4461,2023-11-14,4791.08,debit,UPI
1360,2025-09-18,4980.0,debit,Cash
2786,2025-07-20,2124.57,credit,UPI
314,2024-01-27,3776.53,credit,Wallet
3748,2025-08-07,5782.86,credit,Bank Transfer
3272,2024-03-20,6397.95,credit,Cash
1395,2024-08-27,3384.44,debit,UPI
4543,2025-03-21,5998.86,debit,Cash
2809,2025-03-27,3771.11,debit,Wallet
315,2024-01-11,3241.83,debit,UPI
3442,2024-07-15,8820.36,credit,UPI
3989,2024-02-21,4169.87,debit,Cash
4779,2024-12-02,2050.31,credit,Cash
3517,2024-02-27,4123.93,debit,Cash
3698,2024-12-21,4467.49,debit,Wallet
4092,2024-04-14,6825.45,credit,Cash
1138,2024-02-13,4282.02,credit,Bank Transfer
567,2025-06-02,5756.8,debit,Wallet
2595,2024-12-29,7125.59,debit,Bank Transfer
2319,2023-12-26,3833.11,debit,Bank Transfer
4078,2024-12-30,5581.83,debit,Wallet
3933,2023-12-14,4874.08,credit,UPI
2324,2025-07-27,5450.49,debit,Cash
2555,2024-07-12,5201.85,debit,UPI
3317,2024-05-18,5292.28,debit,Bank Transfer
613,2023-12-22,4428.92,debit,Wallet
2768,2024-03-24,5050.33,credit,Wallet
130,2024-10-28,4454.39,debit,UPI
2322,2024-07-13,9662.42,credit,Cash
2548,2023-12-06,6210.33,debit,Bank Transfer
4336,2025-02-03,5004.59,credit,UPI
83,2023-11-09,4324.17,credit,Wallet
4705,2023-12-15,6957.39,debit,Cash
2551,2025-08-24,3369.36,debit,UPI
116,2024-06-17,2433.23,debit,Wallet
2174,2025-01-19,2283.06,debit,Bank Transfer
1971,2025-04-03,7594.98,debit,Bank Transfer
500,2025-04-11,7491.1,credit,Bank Transfer
4429,2024-01-04,5319.66,debit,Wallet
360,2025-05-23,3879.47,debit,Wallet
2853,2025-05-28,3901.0,debit,Cash
4498,2025-05-17,9084.13,debit,Cash
3798,2024-05-23,4818.4,credit,Wallet
4585,2025-05-19,5686.09,credit,Cash
2722,2025-03-28,4120.05,debit,UPI
2868,2024-01-26,5180.83,credit,UPI
2611,2024-12-11,5755.72,credit,Bank Transfer
4453,2024-05-03,8612.51,credit,Wallet
1817,2025-09-03,4826.11,credit,UPI
1062,2025-04-08,6033.34,credit,UPI
4764,2024-01-16,4285.39,credit,Cash
187,2025-08-01,5372.39,debit,Bank Transfer
1198,2025-07-09,5683.76,credit,Wallet
653,2025-06-11,4590.97,debit,Cash
2596,2024-07-19,5473.79,debit,Bank Transfer
3298,2024-12-02,3581.51,debit,UPI
934,2024-09-04,6005.43,credit,Bank Transfer
1394,2025-06-04,5111.25,debit,Wallet
4320,2024-09-18,3895.2,credit,Wallet
1718,2024-08-31,4765.17,debit,Cash
3589,2025-02-23,7614.95,credit,Bank Transfer
2195,2024-01-14,4790.91,credit,Cash
3198,2025-06-10,5855.22,debit,Cash
499,2024-12-03,5849.35,credit,Cash
2718,2025-06-23,6159.59,credit,Wallet
2061,2025-05-11,2790.77,debit,Bank Transfer
2479,2025-10-09,2929.61,debit,Bank Transfer
2788,2024-05-20,3503.39,debit,UPI
4557,2025-01-21,6213.77,debit,Cash
2179,2024-12-12,5523.91,credit,Cash
3506,2024-05-21,5423.46,debit,UPI
1195,2023-11-17,4758.2,debit,UPI
1855,2024-01-31,2350.55,debit,Cash
750,2024-01-26,3799.24,debit,Cash
780,2025-07-11,5422.33,credit,Cash
702,2025-03-02,4659.06,debit,Cash
4468,2025-01-08,5357.34,credit,UPI
4222,2025-09-01,1885.64,debit,Cash
711,2025-05-08,4973.59,credit,UPI
4,2024-10-13,825.74,debit,Cash
4387,2023-11-08,2392.08,credit,Wallet
2064,2024-10-23,3057.36,credit,Cash
2884,2025-07-26,1314.59,credit,Bank Transfer
2599,2024-09-16,3396.86,debit,Wallet
725,2024-04-13,5553.79,debit,UPI
4756,2023-12-04,7332.31,credit,Cash
2466,2024-04-26,3929.03,credit,Cash
1568,2024-05-27,3686.58,debit,Bank Transfer
278,2024-11-13,4759.45,debit,UPI
3589,2025-03-13,4463.87,credit,Wallet
3084,2024-08-15,2974.11,credit,Cash
1157,2025-09-15,6083.22,credit,Wallet
331,2024-07-04,4411.4,debit,Cash
1673,2024-09-28,3681.96,credit,Cash
3913,2024-09-11,3862.41,credit,Bank Transfer
343,2024-09-21,9702.58,credit,Bank Transfer
4267,2025-04-25,6549.5,debit,Cash
430,2024-03-09,4321.01,credit,Cash
2400,2023-12-09,127.38,credit,Wallet
4416,2025-04-08,1591.88,debit,Wallet
1069,2024-11-06,5172.98,debit,UPI
1606,2024-07-26,4418.59,debit,Bank Transfer
1365,2025-07-28,2695.79,debit,UPI
2698,2024-03-15,4736.06,credit,Bank Transfer
1735,2024-09-06,3510.6,debit,Wallet
4803,2024-07-21,3717.65,debit,Wallet
558,2025-08-05,4653.36,debit,UPI
4155,2025-02-28,2967.76,debit,Cash
3927,2024-03-12,2228.65,credit,UPI
1412,2024-02-19,2291.33,debit,UPI
4986,2023-11-26,4189.9,credit,Cash
1433,2024-05-16,1833.79,credit,Wallet
3253,2023-12-04,9380.43,debit,Cash
1617,2024-07-31,6866.98,debit,Bank Transfer
2263,2024-07-13,6439.6,debit,Wallet
896,2025-06-10,3229.76,debit,Wallet
715,2025-01-06,3303.48,credit,Wallet
2099,2024-06-13,2167.67,debit,Bank Transfer
3257,2024-09-24,8676.79,debit,Bank Transfer
3698,2025-02-25,7686.78,credit,Bank Transfer
4674,2025-04-28,6344.64,debit,Wallet
3785,2024-02-01,4757.89,credit,Cash
3318,2024-04-04,4223.57,credit,Bank Transfer
4347,2025-03-06,6011.83,debit,UPI
1211,2025-08-30,8195.47,credit,UPI
3918,2025-08-12,6285.65,credit,UPI
4394,2023-11-26,2774.2,credit,Wallet
3434,2024-01-09,3467.26,credit,Cash
3514,2024-02-14,5935.96,debit,UPI
3439,2024-10-06,3272.65,credit,Bank Transfer
1319,2023-12-20,4058.11,debit,Cash
4600,2024-12-25,8020.91,credit,Wallet
3353,2025-08-13,4371.74,credit,Wallet
3553,2025-07-06,1848.79,credit,Wallet
3779,2024-01-21,10771.5,credit,Wallet
4115,2025-03-09,7175.34,debit,UPI
4939,2024-09-05,4872.69,debit,Cash
683,2024-02-06,4985.47,debit,UPI
1554,2024-01-22,746.9,debit,Bank Transfer
2041,2024-01-29,4214.08,debit,UPI
3800,2025-10-11,3511.71,credit,UPI
4167,2024-04-22,5195.49,credit,UPI
3887,2025-05-28,8255.36,debit,UPI
2471,2025-01-14,5880.23,debit,Bank Transfer
4690,2023-11-28,9060.61,debit,Wallet
2655,2024-09-02,2207.65,credit,Wallet
2435,2024-02-22,1915.6,credit,UPI
2418,2024-02-01,7484.1,debit,Cash
3208,2025-04-03,5208.07,credit,Cash
1794,2023-11-09,5934.62,debit,UPI
3055,2025-05-10,4946.18,debit,UPI
3108,2024-03-22,5390.34,debit,UPI
4383,2023-10-26,6375.84,debit,Wallet
4881,2023-10-20,5505.57,credit,Cash
616,2025-10-08,3857.35,credit,Cash
2677,2025-09-29,9660.4,debit,UPI
2465,2024-03-30,5188.67,debit,UPI
2279,2024-02-02,4601.06,credit,Wallet
951,2025-07-02,4309.03,credit,Cash
2930,2025-01-27,5681.77,debit,UPI
954,2024-05-05,4514.86,credit,Cash
4519,2025-07-24,941.73,credit,Bank Transfer
3890,2024-05-08,4491.72,debit,UPI
4543,2025-08-12,2833.58,debit,Bank Transfer
2720,2023-12-31,5535.0,debit,Bank Transfer
322,2025-02-13,4939.86,debit,Bank Transfer
177,2024-09-09,3672.4,credit,Bank Transfer
2080,2024-05-10,6882.1,credit,Wallet
607,2024-11-18,4858.84,debit,Bank Transfer
3180,2024-09-09,4246.19,debit,Wallet
1975,2024-07-05,4275.79,debit,Wallet
2403,2024-04-21,4231.07,debit,Wallet
2680,2025-08-16,6013.71,debit,UPI
2253,2023-10-26,3441.16,credit,UPI
1395,2024-07-05,5140.59,credit,Wallet
3813,2025-04-12,3991.91,credit,Wallet
4673,2025-07-12,3713.9,debit,UPI
2572,2025-04-29,5945.21,debit,Bank Transfer
4567,2025-06-06,3129.89,debit,Bank Transfer
4951,2025-02-03,6041.6,debit,Bank Transfer
2916,2024-04-20,5619.33,credit,Bank Transfer
730,2025-01-10,7654.64,debit,Wallet
4006,2023-11-25,1482.08,debit,Cash
1028,2024-12-08,7038.08,credit,Bank Transfer
808,2024-12-07,4394.94,credit,Wallet
2105,2025-03-14,1424.7,credit,UPI
420,2025-05-21,3681.97,credit,Cash
4221,2024-03-09,6023.8,credit,UPI
4629,2025-09-27,4828.16,debit,Bank Transfer
4101,2025-04-03,7695.6,credit,Wallet
42,2025-07-29,4323.32,credit,Bank Transfer
2447,2024-06-29,4933.11,debit,Wallet
1997,2025-08-11,4630.18,credit,Cash
3893,2024-02-17,2956.99,debit,Cash
2303,2025-07-15,4942.57,debit,Wallet
3525,2024-02-28,4561.63,credit,Wallet
3327,2025-05-12,5175.21,debit,Cash
4956,2024-04-12,5118.65,debit,Cash
2514,2025-05-11,5003.4,debit,UPI
4148,2023-12-18,5192.93,debit,Wallet
4417,2024-08-16,7199.06,debit,Wallet
784,2024-01-04,3044.57,debit,UPI
3644,2025-09-09,3552.25,debit,UPI
1160,2025-06-01,7833.66,credit,Cash
1266,2024-02-20,7541.33,debit,UPI
2754,2025-01-26,5517.99,credit,Wallet
2878,2024-06-30,9048.29,debit,UPI
3652,2024-07-26,5977.56,credit,Cash
2437,2024-12-19,8747.8,debit,Cash
1057,2023-11-18,7919.49,debit,Cash
3781,2024-11-02,8255.07,debit,UPI
2817,2024-01-18,2702.95,debit,Bank Transfer
240,2023-12-21,6336.45,debit,Bank Transfer
966,2023-12-03,4833.49,credit,UPI
4332,2025-02-08,2323.53,debit,Bank Transfer
3622,2025-05-07,7672.22,debit,Cash
596,2025-09-25,7388.66,debit,Cash
4404,2024-10-07,4709.46,debit,Bank Transfer
4167,2025-06-23,3764.54,credit,UPI
1881,2024-05-29,5116.05,debit,Bank Transfer
1318,2024-02-28,1371.0,credit,UPI
